date,store_id,prescription_id,prescription_flag,product_id,product_category,manufacturer,units_sold,price,discount_percent,promotion_flag,expiry_date,inventory_level,safety_stock,reorder_point,order_quantity,lead_time_days,stock_out_flag,holiday_flag,special_event_flag,delivery_time_hours,delivery_delay_flag,competitor_price_index,customer_segment_id,day_of_week,month_of_year
2025-11-23,store_5,e8a3fc8b-f3f4-4b22-8fdb-9b3f028248dc,1,prod_12,Supplement,Pfizer,4,48.32,20,1,2026-05-24,13,14,21,63,8,0,1,0,30.56,0,0.92,wholesale,6,11
2025-03-22,store_4,7b122ce7-294d-423b-a3f9-3148c034827b,1,prod_19,OTC,Novartis,4,27.88,50,1,2025-08-30,17,10,26,99,3,0,1,0,22.66,0,0.9,wholesale,5,3
2025-07-15,store_5,5a7ea91c-b3b5-4b2b-bfe5-3248f39dd416,0,prod_4,Prescription,Sun Pharma,8,66.47,20,1,2025-09-24,11,24,37,74,8,0,0,0,35.47,0,0.87,retail,1,7
2025-08-21,store_3,3159893f-7bc6-473f-8ce1-982ea296123f,0,prod_15,Supplement,Novartis,4,11.67,20,1,2026-03-17,23,16,22,48,11,0,0,0,25.68,0,0.87,retail,3,8
2025-10-07,store_3,ee3ff59e-17b4-40a0-90c2-d0916e9e6e4f,0,prod_17,Supplement,Novartis,7,13.29,0,0,2026-01-20,3,27,35,53,7,1,0,0,20.75,0,0.88,retail,1,10
2025-06-25,store_5,0f1cb3b5-719c-45e6-90c0-0c379a0778da,1,prod_6,OTC,Sun Pharma,6,20.25,50,1,2025-08-01,23,14,19,61,1,0,0,0,26.65,0,0.84,retail,2,6
2025-10-05,store_4,a2c163d0-1b43-490b-8cd7-94e7c06e5305,0,prod_11,Prescription,Pfizer,4,28.69,0,0,2026-08-23,11,21,40,35,11,0,1,0,14.34,0,0.81,wholesale,6,10
2025-05-25,store_3,33634f63-8176-4c02-a36e-131ed84a7b4c,0,prod_12,Supplement,Novartis,3,34.67,30,1,2025-12-10,4,26,41,64,6,0,1,0,23.84,0,1.04,retail,6,5
2025-12-17,store_5,e54ec5f3-1d4d-41d0-827f-70f43c4adcc8,1,prod_13,OTC,Novartis,8,25.35,20,1,2026-04-29,9,21,28,30,1,0,0,0,26.26,0,1.01,wholesale,2,12
2025-10-19,store_3,83ee23eb-7cc7-4354-8f1e-d1557cfa9468,0,prod_20,Prescription,Novartis,14,50.13,0,0,2026-08-25,0,13,28,98,11,1,1,0,22.06,0,1.12,wholesale,6,10
2025-09-09,store_2,19d243e5-b3ca-44b2-8466-51b406debe91,0,prod_17,Prescription,Sun Pharma,4,68.97,50,1,2026-05-09,7,15,24,56,12,0,0,0,31.37,0,1.19,wholesale,1,9
2025-07-30,store_4,4712f60c-b7ff-4156-9650-ea6007f21952,0,prod_14,Supplement,Novartis,9,55.54,50,1,2025-11-29,3,21,29,64,5,1,0,0,30.15,0,0.84,wholesale,2,7
2025-04-19,store_1,d0e8723f-d05b-458a-8d69-2d3b0d4cfb5c,1,prod_14,Prescription,Novartis,6,17.02,50,1,2025-05-29,2,22,30,66,3,1,1,0,22.81,0,1.09,wholesale,5,4
2025-01-23,store_3,086236b9-0c88-4eed-8b66-82a12cda4f5a,0,prod_4,OTC,Novartis,9,90.6,10,1,2025-12-08,9,24,40,95,13,0,0,0,18.82,0,1.16,wholesale,3,1
2025-02-13,store_4,d9b252b4-9eb2-4fec-9585-639f43f9cfe9,0,prod_12,OTC,Pfizer,7,50.93,10,1,2025-03-25,18,15,33,86,4,0,0,0,16.6,0,1.04,wholesale,3,2
2025-07-21,store_1,6d9b8539-8dff-4538-a9a0-f8219617b613,1,prod_6,Supplement,Novartis,6,21.32,20,1,2025-11-17,12,21,30,77,3,0,0,0,18.01,0,0.98,wholesale,0,7
2025-08-29,store_1,58cc6868-a288-417c-b3f1-45037872b1fe,0,prod_3,Prescription,Pfizer,4,40.27,10,1,2025-11-20,14,15,22,50,7,0,0,0,17.99,0,1.03,retail,4,8
2025-11-19,store_1,cfab408f-d5da-4f02-b07c-46bcde92c758,0,prod_7,OTC,Novartis,3,48.58,50,1,2026-09-25,10,12,27,30,2,0,0,0,30.11,0,1.05,wholesale,2,11
2025-09-22,store_5,1fb689ad-2970-4a17-849d-72e0682ba9f5,0,prod_4,Supplement,Novartis,5,80.24,0,0,2026-08-05,12,18,35,56,1,0,0,0,26.82,0,1.06,retail,0,9
2025-12-11,store_3,00348e28-3709-44a3-aa92-a1ecae28a0dc,0,prod_8,Prescription,Pfizer,5,32.24,0,0,2026-08-05,7,28,40,40,12,0,0,0,32.06,0,1.09,retail,3,12
2025-06-09,store_5,ae453719-fc78-425f-90ab-823ae56ce6c6,1,prod_6,Prescription,Pfizer,9,92.46,10,1,2026-05-04,25,10,18,31,3,0,0,0,26.06,0,1.2,wholesale,0,6
2025-07-07,store_2,8670c1ba-75f8-47b7-8df2-8092a0df175f,0,prod_12,Prescription,Sun Pharma,8,8.57,0,0,2025-11-05,23,11,27,40,7,0,0,0,22.45,0,1.02,wholesale,0,7
2025-11-07,store_2,056ad250-8c75-43d4-b6c7-fbe28251c36d,0,prod_11,Prescription,Sun Pharma,8,86.31,10,1,2026-10-15,20,20,35,43,10,0,0,0,17.44,0,0.96,wholesale,4,11
2025-02-17,store_5,9f11b30f-292f-4b10-8b04-f5e7c5c52869,0,prod_18,Supplement,Pfizer,7,93.34,30,1,2026-01-07,26,18,29,70,3,0,0,0,16.66,0,1.04,wholesale,0,2
2025-12-05,store_2,01c9932d-4f33-44ac-92ed-fe3fd375f272,1,prod_15,Prescription,Novartis,6,61.94,20,1,2026-12-01,20,21,37,71,4,0,0,0,31.68,0,1.19,retail,4,12
2025-12-17,store_5,211b2214-51db-45d4-8c11-9df73032477b,0,prod_2,OTC,Sun Pharma,2,65.33,0,0,2026-01-21,0,29,47,64,13,1,0,0,39.86,0,1.11,retail,2,12
2025-12-09,store_1,0d9a44b7-b479-40c6-af1c-6bcef264cbf7,0,prod_9,OTC,Novartis,4,59.21,50,1,2026-09-23,12,21,31,47,5,0,0,0,25.35,0,0.97,retail,1,12
2025-09-04,store_3,4ac1ecdb-98e4-4241-bc3d-5f46665f03fd,1,prod_4,Prescription,Pfizer,5,91.59,10,1,2026-08-19,6,25,33,65,6,0,0,1,18.02,0,0.93,wholesale,3,9
2025-06-23,store_1,58917132-d41f-461c-9fe8-bb78256d869b,1,prod_14,Prescription,Pfizer,5,28.95,50,1,2025-11-21,8,22,27,99,8,0,0,0,22.65,0,1.09,wholesale,0,6
2025-03-17,store_5,60420ad4-32f4-4ad8-b714-5b4f72f7eeb3,0,prod_3,OTC,Sun Pharma,8,99.66,0,0,2025-06-28,15,28,42,95,13,0,0,0,17.21,0,0.96,retail,0,3
2025-07-05,store_5,b3af1040-36f5-42fb-bb5c-f3d2725c7ab3,0,prod_2,Prescription,Novartis,2,70.37,10,1,2026-01-07,4,13,22,49,3,0,1,0,23.4,0,0.83,wholesale,5,7
2025-10-29,store_1,1244d25c-76a4-4614-93af-d10301c162d0,0,prod_5,OTC,Sun Pharma,4,38.86,50,1,2026-09-08,20,12,24,98,10,0,0,0,27.3,0,0.93,retail,2,10
2025-10-28,store_5,93300039-923e-4a22-8640-83624d4c0333,0,prod_19,Supplement,Novartis,7,78.69,50,1,2025-12-07,0,18,35,53,12,1,0,0,15.0,0,0.81,wholesale,1,10
2025-11-12,store_5,cc3896ce-5a01-42ed-9179-8619cf3de3dc,0,prod_19,Prescription,Novartis,5,78.71,0,0,2025-12-17,6,26,38,83,13,0,0,0,23.63,0,0.91,wholesale,2,11
2025-11-08,store_2,e0e27b48-74ba-44a8-867b-b1a1afb5069c,0,prod_2,Prescription,Pfizer,8,50.39,0,0,2026-06-23,27,22,32,32,7,0,1,0,13.78,0,0.86,retail,5,11
2025-06-13,store_1,8a26f3ed-3ac1-4715-a90a-d285e2bf1a39,0,prod_5,Prescription,Novartis,6,89.38,50,1,2025-11-08,21,17,25,40,10,0,0,0,19.89,0,0.82,wholesale,4,6
2025-02-24,store_3,361dc068-17ca-4bc6-acd9-6dd1e0044b3d,0,prod_4,OTC,Novartis,2,44.38,50,1,2026-01-26,19,15,34,81,7,0,0,0,28.72,0,1.09,wholesale,0,2
2025-05-23,store_4,77436747-bb8d-4166-8c75-32eeae33b0b9,1,prod_5,OTC,Pfizer,6,51.34,50,1,2026-01-02,20,22,27,65,11,0,0,0,20.71,0,1.09,retail,4,5
2025-12-23,store_3,01224152-6378-469e-9df0-91ce96bf19ef,0,prod_3,OTC,Sun Pharma,7,76.86,20,1,2026-05-22,26,29,48,54,2,0,0,0,28.19,0,1.13,wholesale,1,12
2025-06-09,store_1,3e3cc7cf-1d85-431b-b48d-70c289d4ac02,0,prod_13,Supplement,Novartis,6,44.19,50,1,2025-10-14,1,25,44,98,3,1,0,1,20.6,0,0.84,retail,0,6
2025-06-03,store_2,ebbc8c76-147f-49f2-ab18-85e308a0dbb9,0,prod_10,Supplement,Sun Pharma,6,52.3,50,1,2025-10-24,16,14,19,75,9,0,0,0,22.87,0,1.19,wholesale,1,6
2025-05-11,store_3,4fdce4eb-661d-46ea-b3eb-502a7b45b395,0,prod_5,Prescription,Pfizer,4,87.68,50,1,2025-09-28,14,25,40,73,4,0,1,0,23.35,0,1.2,retail,6,5
2025-10-23,store_5,1622ef83-4a3d-4658-bb33-dad81409d17c,0,prod_10,OTC,Novartis,6,22.77,20,1,2026-07-10,7,26,31,67,1,0,0,0,27.27,0,1.15,retail,3,10
2025-11-03,store_2,6c8d4801-0573-43fe-8684-e72790b7a630,0,prod_10,Prescription,Novartis,6,52.87,0,0,2026-01-10,7,17,27,32,1,0,0,1,19.5,0,1.0,retail,0,11
2025-11-24,store_2,874bb8b0-0836-4dd0-99ed-1cfe31798ea5,0,prod_8,Supplement,Novartis,7,28.58,50,1,2026-01-01,7,19,27,67,3,0,0,0,24.65,0,1.19,wholesale,0,11
2025-08-22,store_3,b6c021da-f525-441f-9849-3971db446605,0,prod_7,OTC,Sun Pharma,9,75.62,50,1,2026-04-28,20,19,26,87,13,0,0,0,27.33,0,1.06,retail,4,8
2025-06-13,store_2,13ee27f9-2bc2-422f-949e-e0625b950bf2,0,prod_20,Prescription,Sun Pharma,8,91.28,10,1,2025-11-28,9,11,25,56,4,0,0,0,18.17,0,0.96,retail,4,6
2025-08-31,store_1,844ed3c1-188c-4314-b79d-24515b991a9f,0,prod_6,OTC,Novartis,3,58.03,20,1,2026-05-09,10,12,28,94,6,0,1,0,30.19,0,0.91,wholesale,6,8
2025-04-09,store_3,2e2ce3dc-3568-434d-99aa-2f445f7c2e5f,0,prod_3,Prescription,Sun Pharma,4,7.42,20,1,2025-07-16,3,22,39,90,9,1,0,0,17.08,0,0.9,wholesale,2,4
2025-01-06,store_4,efa9454e-ef83-4400-ba3a-f1bb457cecf4,1,prod_9,Prescription,Pfizer,7,94.85,50,1,2025-10-19,0,23,28,37,1,1,0,1,26.34,0,0.87,wholesale,0,1
2025-06-24,store_1,2102ae52-f6ee-43a6-aac8-0a1762f3cabb,0,prod_5,Prescription,Novartis,2,89.24,0,0,2025-11-14,19,28,40,94,8,0,0,0,27.26,0,1.11,retail,1,6
2025-08-09,store_2,cc888a82-c1d9-4262-b9e2-a2bf56f244ee,0,prod_8,Prescription,Sun Pharma,7,12.45,0,0,2026-05-22,9,28,47,48,13,0,1,0,22.2,0,1.17,wholesale,5,8
2025-03-05,store_5,22297d11-4204-40cf-8c72-244270911bc4,0,prod_10,Prescription,Sun Pharma,5,78.77,30,1,2025-06-25,11,17,30,93,2,0,0,0,25.79,0,1.16,wholesale,2,3
2025-11-03,store_3,2513ef48-4e98-4893-92c1-715f46c8893e,0,prod_12,Prescription,Novartis,6,89.81,30,1,2026-03-30,0,26,35,85,7,1,0,0,26.93,0,0.81,wholesale,0,11
2025-07-12,store_3,b707d130-6278-4c6f-ae5b-d13b7e959b2b,1,prod_19,Supplement,Pfizer,7,28.24,50,1,2025-10-30,23,17,25,47,2,0,1,0,22.81,0,1.04,wholesale,5,7
2025-11-18,store_4,f81aabcf-fea9-480e-b599-cada9095a5c5,0,prod_17,Supplement,Pfizer,5,71.69,50,1,2026-10-14,11,21,37,91,1,0,0,0,27.26,0,0.9,retail,1,11
2025-07-05,store_4,715304eb-0969-4b1d-b350-451504704f17,1,prod_20,OTC,Sun Pharma,5,91.13,10,1,2026-06-19,12,20,34,38,1,0,1,0,22.67,0,1.18,retail,5,7
2025-01-16,store_2,6326a967-c40c-4b33-aeb4-8f8d1217f233,0,prod_13,Prescription,Sun Pharma,4,63.65,20,1,2025-09-27,11,15,27,66,13,0,0,0,27.26,0,0.97,retail,3,1
2025-03-19,store_2,28a77ad5-6ebf-4d34-a338-2465ea2ef224,0,prod_18,Supplement,Sun Pharma,6,87.35,30,1,2025-10-07,6,27,35,64,12,0,0,0,21.11,0,0.93,retail,2,3
2025-10-21,store_4,e19d22b2-7f59-428f-813b-aa8c44b396c7,1,prod_3,Supplement,Sun Pharma,6,41.0,20,1,2026-09-28,11,12,19,66,10,0,0,0,27.59,0,1.1,wholesale,1,10
2025-09-07,store_2,d102db3c-ed3e-4e1a-87b2-ee92b43069e7,1,prod_8,Prescription,Pfizer,2,63.63,30,1,2026-07-04,17,17,36,89,10,0,1,0,20.12,0,1.07,retail,6,9
2025-11-17,store_4,8f9c0fa1-df80-4cb4-acab-54e1e1983a1a,0,prod_12,Prescription,Sun Pharma,9,54.94,50,1,2026-03-22,15,12,31,60,8,0,0,0,32.3,0,0.91,retail,0,11
2025-10-10,store_2,38cc9207-da7b-4657-af8f-447a61d61433,0,prod_1,Supplement,Sun Pharma,13,6.93,10,1,2026-05-04,22,17,31,80,1,0,0,0,19.72,0,1.19,retail,4,10
2025-10-13,store_3,95f6c571-d58f-44e7-a5da-0e4b6919e4f2,0,prod_20,OTC,Pfizer,5,79.86,0,0,2025-12-31,7,24,40,57,10,0,0,0,20.43,0,1.04,retail,0,10
2025-02-13,store_1,25314757-a3fb-49c8-9ea8-d4c309031fd4,1,prod_8,OTC,Pfizer,8,60.11,30,1,2025-04-18,19,16,28,54,11,0,0,0,23.09,0,0.98,retail,3,2
2025-11-30,store_4,098a9939-936b-453e-ba7e-6f07a3fd57e6,0,prod_1,Supplement,Novartis,9,40.73,0,0,2026-04-28,0,29,47,88,4,1,1,0,27.29,0,0.99,retail,6,11
2025-10-27,store_2,4f18122c-ac19-49ce-a622-ad431a3978c2,1,prod_19,OTC,Novartis,5,32.68,30,1,2026-05-31,8,23,30,34,7,0,0,0,23.71,0,1.12,wholesale,0,10
2025-10-14,store_2,59f6bc8d-050c-43f8-9e40-c3364c1d795a,0,prod_19,OTC,Sun Pharma,6,74.58,30,1,2026-02-26,22,29,46,41,2,0,0,1,27.27,0,0.91,retail,1,10
2025-01-04,store_1,b82fa279-081d-45d8-8c3c-5fa74dc40e4f,0,prod_10,OTC,Novartis,7,5.62,50,1,2025-12-21,23,22,30,74,6,0,1,0,24.88,0,1.17,wholesale,5,1
2025-02-14,store_1,5fdd1e64-72ac-4171-ab7c-19c093229314,0,prod_9,Prescription,Novartis,9,74.03,30,1,2026-01-26,26,28,36,76,6,0,0,0,21.32,0,0.83,retail,4,2
2025-11-04,store_1,a314e466-2000-4377-93c6-4dd57ce11090,1,prod_9,OTC,Sun Pharma,8,21.84,30,1,2026-08-15,6,26,36,43,9,1,0,0,24.48,0,1.16,retail,1,11
2025-10-17,store_5,c563768b-5991-492f-89b9-226ac7409bd7,0,prod_13,Supplement,Pfizer,6,73.83,0,0,2026-02-20,22,15,20,86,4,0,0,0,17.46,0,0.96,wholesale,4,10
2025-12-25,store_1,5422b4dc-3e0e-49db-8c9a-2fa4141e2187,0,prod_19,Supplement,Novartis,10,62.81,50,1,2026-05-19,11,27,41,92,11,0,0,0,28.12,0,0.95,wholesale,3,12
2025-12-20,store_4,2db536fa-21ec-4ffd-82e6-f5d6eb7cb12d,0,prod_17,Supplement,Novartis,6,72.24,30,1,2026-06-07,22,11,24,71,8,0,1,0,20.22,0,0.98,retail,5,12
2025-11-11,store_4,6443d6fb-de18-4c3c-9996-b5687e10571c,0,prod_3,OTC,Novartis,6,98.09,0,0,2026-04-05,24,29,44,65,4,0,0,0,29.55,0,1.05,wholesale,1,11
2025-12-25,store_1,29938c96-e87b-4c05-a7f2-61f860b42700,0,prod_2,OTC,Sun Pharma,8,93.58,0,0,2026-09-14,3,17,33,62,7,1,0,0,28.22,0,1.05,wholesale,3,12
2025-07-18,store_1,9311d2e9-992a-4417-9839-7e0889352dbb,0,prod_18,Prescription,Novartis,5,75.47,20,1,2026-02-12,10,19,25,98,3,0,0,0,29.57,0,1.13,retail,4,7
2025-07-18,store_4,f50a4fc0-655c-49da-bbb9-a2886d5e37ac,1,prod_6,OTC,Novartis,7,98.57,10,1,2025-09-26,11,20,38,84,1,0,0,0,28.69,0,0.97,wholesale,4,7
2025-01-21,store_3,c09a6447-3073-4a9c-8a27-deba7b74f502,0,prod_3,Supplement,Sun Pharma,4,67.96,0,0,2026-01-19,8,17,26,34,9,0,0,0,22.77,0,0.99,retail,1,1
2025-04-16,store_3,518daf09-b818-4da2-8b2e-52ff3f8ec63c,0,prod_18,Supplement,Sun Pharma,7,92.17,10,1,2026-01-17,20,27,40,76,11,0,0,0,23.05,0,0.92,wholesale,2,4
2025-06-30,store_4,f4d71736-8987-483c-8186-ccf2bff1a3ce,0,prod_18,Supplement,Sun Pharma,4,14.28,0,0,2026-04-01,5,24,33,46,3,0,0,0,17.11,0,0.88,retail,0,6
2025-10-05,store_2,b1f9920c-d1a1-4ac0-b273-982dd1e324cf,0,prod_3,Prescription,Pfizer,4,75.81,50,1,2026-02-06,20,27,32,65,9,0,1,0,28.54,0,0.94,wholesale,6,10
2025-02-20,store_5,3e75ccd7-e7f4-4be5-8658-46d360b8a4d4,1,prod_16,OTC,Novartis,11,83.64,20,1,2025-10-05,0,22,32,82,1,1,0,0,31.39,0,0.83,wholesale,3,2
2025-09-20,store_1,75e60c83-911e-4c3e-9a4b-6f1177f3327c,0,prod_2,Prescription,Pfizer,3,55.26,10,1,2026-01-08,15,10,15,53,8,0,1,0,23.29,0,1.16,wholesale,5,9
2025-08-23,store_5,f53115e2-1130-451c-aa9d-4a0860e83351,0,prod_14,OTC,Sun Pharma,10,53.16,0,0,2026-03-07,24,21,35,58,9,0,1,1,19.71,0,1.13,wholesale,5,8
2025-12-18,store_2,38edeb94-d8e8-47c7-bdb0-d0eab42a5e4a,1,prod_5,OTC,Sun Pharma,4,35.54,50,1,2026-02-07,18,14,24,44,10,0,0,0,25.97,0,0.83,retail,3,12
2025-09-11,store_1,851f6f1d-96da-49d4-9aec-c54f2297d259,1,prod_13,OTC,Sun Pharma,10,90.52,30,1,2026-08-29,25,27,42,69,6,0,0,0,27.6,0,0.81,retail,3,9
2025-07-03,store_3,948fefb9-16a4-4225-a9d4-09184e653f2c,1,prod_7,Prescription,Pfizer,6,5.57,20,1,2025-09-15,25,11,18,72,3,0,0,0,34.34,0,1.04,retail,3,7
2025-12-16,store_5,58e1369d-fb50-43f6-8224-f49a7ea6c36c,1,prod_3,Prescription,Pfizer,3,66.94,30,1,2026-11-25,4,11,21,49,8,0,0,0,24.35,0,1.13,retail,1,12
2025-04-18,store_2,aa4b0062-ef61-49ca-8851-7e04e3afe5e5,0,prod_7,Prescription,Pfizer,6,6.79,10,1,2025-11-06,12,16,32,56,5,0,0,0,19.94,0,0.91,retail,4,4
2025-02-24,store_1,3b89fcee-1ea7-40dc-9122-5ee089dec707,0,prod_10,Prescription,Pfizer,8,45.81,0,0,2025-10-28,14,18,23,64,8,0,0,0,26.61,0,1.07,retail,0,2
2025-07-18,store_5,25fe632a-a327-4e24-986d-a01b4a741e76,0,prod_18,Prescription,Pfizer,3,90.59,10,1,2026-01-30,17,13,21,66,13,0,0,0,21.75,0,1.03,wholesale,4,7
2025-08-09,store_2,25df52a1-f81e-44ad-9d72-9f5e8e399e70,1,prod_3,Supplement,Pfizer,1,69.97,50,1,2025-12-31,16,22,41,91,1,0,1,0,23.75,0,1.11,wholesale,5,8
2025-10-18,store_2,aebe2a59-9f8c-4e14-b839-b5b9dc16c6bc,0,prod_14,OTC,Pfizer,5,69.87,50,1,2026-08-01,22,15,34,66,12,0,1,0,26.97,0,1.01,wholesale,5,10
2025-01-31,store_1,115be5c0-fd06-4407-9d5b-9e7e18179b28,0,prod_5,OTC,Pfizer,7,91.98,30,1,2025-10-16,20,28,39,48,2,0,0,0,23.81,0,1.14,retail,4,1
2025-09-30,store_5,a05286a9-4d23-4834-ad28-99c2bd5a267b,0,prod_10,OTC,Pfizer,4,40.94,30,1,2026-01-05,12,18,36,39,4,0,0,0,25.5,0,1.02,wholesale,1,9
2025-08-08,store_1,8d83e0bb-c299-43d3-9773-7cef29595d1a,1,prod_8,OTC,Pfizer,3,36.64,20,1,2026-06-21,5,21,38,36,10,0,0,0,28.1,0,0.86,retail,4,8
2025-03-26,store_1,8a438864-e599-4cb2-8613-f04828937dfb,0,prod_9,Prescription,Novartis,5,76.38,50,1,2025-11-29,7,22,37,80,7,0,0,0,18.15,0,1.07,wholesale,2,3
2025-12-19,store_4,a6a6b3e6-94c0-4f6a-adac-ce562f62cb2e,0,prod_1,OTC,Novartis,7,16.88,50,1,2026-09-13,17,29,48,67,8,0,0,0,29.75,0,0.84,wholesale,4,12
2025-02-09,store_5,4a25dc12-d366-4616-be23-b9c322175172,0,prod_8,Supplement,Pfizer,10,30.24,20,1,2025-10-11,23,18,25,60,1,0,1,0,28.67,0,1.08,retail,6,2
2025-09-24,store_3,38ebd473-63a6-40d5-9a9a-bbd74308c3cf,0,prod_2,Prescription,Sun Pharma,2,41.13,10,1,2026-05-04,19,11,30,77,4,0,0,0,21.18,0,0.82,wholesale,2,9
2025-06-16,store_2,142ec5ac-b8cd-49a6-9c49-b7f72ffcebec,1,prod_16,Prescription,Pfizer,7,68.2,0,0,2025-12-02,21,22,39,45,6,0,0,0,31.51,0,0.98,retail,0,6
2025-01-14,store_4,a565173d-e34a-4460-b45c-5c8e6dc9563f,0,prod_18,Prescription,Novartis,7,45.64,0,0,2025-10-23,21,18,35,95,13,0,0,0,17.88,0,1.1,retail,1,1
2025-10-03,store_1,c9a26325-aba4-4743-a312-bb8b6810ca3d,0,prod_15,Prescription,Novartis,10,6.38,30,1,2025-11-13,28,11,21,43,5,0,0,0,32.15,0,0.93,wholesale,4,10
2025-11-20,store_2,cd74cb53-c6d5-4e8a-83a1-59cbf3f6fa8e,0,prod_12,Supplement,Novartis,7,44.34,50,1,2026-01-30,18,13,23,43,9,0,0,0,26.98,0,1.02,retail,3,11
2025-06-06,store_4,97ca2fa1-2ff9-4938-b924-705df4273f94,1,prod_16,Supplement,Sun Pharma,6,18.93,30,1,2025-07-24,18,15,28,83,2,0,0,1,18.02,0,1.04,retail,4,6
2025-06-20,store_5,7ef268df-ecff-4663-b3e5-6b0f22cc3f3e,0,prod_16,Supplement,Novartis,6,45.33,50,1,2026-04-18,12,14,22,69,7,0,0,0,28.58,0,0.82,retail,4,6
2025-03-12,store_1,f939f169-affe-49af-a355-e3322f3d12eb,1,prod_19,Supplement,Pfizer,7,47.04,50,1,2025-10-19,2,17,29,73,11,1,0,0,20.1,0,1.0,wholesale,2,3
2025-12-06,store_1,f646d03d-4199-4a7f-be25-8c017f52ec58,0,prod_6,OTC,Pfizer,12,46.42,30,1,2026-05-10,22,23,40,70,11,0,1,0,28.44,0,0.81,wholesale,5,12
2025-11-08,store_4,38b218cb-3c27-4fce-b1f1-c1e17d2007b6,1,prod_14,OTC,Pfizer,4,50.18,0,0,2026-09-08,9,26,33,63,8,0,1,0,25.23,0,1.2,wholesale,5,11
2025-05-02,store_1,661661ac-4e1b-4058-b55f-b17aa98a10bf,0,prod_10,OTC,Pfizer,4,6.75,10,1,2025-12-19,21,11,17,31,7,0,0,0,28.96,0,1.16,retail,4,5
2025-01-01,store_5,9a90f689-0479-4437-a347-0dabce773d1c,0,prod_5,OTC,Novartis,4,77.55,0,0,2025-08-01,5,27,39,61,4,0,0,0,19.57,0,0.84,retail,2,1
2025-04-27,store_3,71997ca1-12f2-4505-85e5-5ed608139a92,1,prod_7,Supplement,Pfizer,8,62.09,20,1,2025-11-16,8,11,21,30,5,0,1,0,24.08,0,0.98,wholesale,6,4
2025-09-13,store_2,550f9cdd-ca94-461f-9269-60afdcdfb0c4,0,prod_6,OTC,Novartis,7,79.5,10,1,2026-07-22,15,11,30,56,11,0,1,0,23.44,0,0.94,wholesale,5,9
2025-10-22,store_1,3dacbac4-f00f-49c8-b889-cd29db263795,0,prod_8,Supplement,Sun Pharma,7,15.65,20,1,2026-05-04,14,25,35,49,1,0,0,0,25.08,0,0.98,wholesale,2,10
2025-04-11,store_2,c27d9397-bba4-4106-8109-912d9c5d341c,1,prod_7,Supplement,Pfizer,2,27.17,10,1,2026-04-05,13,26,45,79,7,0,0,0,26.59,0,1.04,retail,4,4
2025-10-18,store_3,1b28b139-4503-419a-83cb-b03098e254c8,0,prod_15,Prescription,Novartis,7,28.61,50,1,2026-04-29,3,26,35,50,4,1,1,0,25.06,0,1.05,wholesale,5,10
2025-06-11,store_5,fa773044-d034-4a1e-8c6d-1f8cb7f902a8,0,prod_13,Supplement,Novartis,13,60.1,0,0,2026-03-25,24,16,35,39,12,0,0,0,23.92,0,0.96,retail,2,6
2025-05-19,store_4,0ce687ab-c559-445c-a1da-84ddc0b5bb82,0,prod_13,Prescription,Sun Pharma,7,30.27,0,0,2026-01-24,1,16,27,82,1,1,0,0,19.76,0,0.87,retail,0,5
2025-05-12,store_3,dcf376d4-8f74-419f-928b-4895a3e99090,0,prod_9,OTC,Novartis,4,59.23,50,1,2025-10-11,17,19,33,75,6,0,0,1,32.82,0,1.08,retail,0,5
2025-07-13,store_4,f99245d2-bd47-4830-aed7-d7014b9e17bf,0,prod_9,OTC,Pfizer,6,91.45,30,1,2025-09-02,19,13,22,74,13,0,1,0,24.01,0,0.86,wholesale,6,7
2025-11-17,store_2,1406ac99-1348-4f57-8808-f996b31643c5,0,prod_4,Prescription,Novartis,7,23.22,0,0,2026-05-04,25,19,26,32,10,0,0,0,21.75,0,0.83,wholesale,0,11
2025-05-09,store_2,ce596294-5101-440b-a2e4-9c166477d675,0,prod_12,Prescription,Novartis,8,89.33,0,0,2025-07-05,13,24,34,62,8,0,0,0,18.62,0,0.85,wholesale,4,5
2025-05-16,store_1,7e2904c1-cf31-4dd0-bc94-bd2b91dfe6c7,0,prod_16,Prescription,Novartis,7,6.49,30,1,2025-07-12,4,18,30,75,1,1,0,1,19.77,0,1.11,retail,4,5
2025-05-16,store_5,c6f8730e-f87e-46e7-ba5b-917c514dc8f4,0,prod_12,Supplement,Novartis,5,9.47,20,1,2025-11-11,13,19,32,54,1,0,0,0,28.11,0,0.97,wholesale,4,5
2025-04-26,store_1,59e5d1eb-a8a7-4e62-9ef9-550138059954,0,prod_1,Prescription,Sun Pharma,4,30.74,0,0,2025-07-01,17,20,30,78,11,0,1,0,15.46,0,0.94,retail,5,4
2025-04-26,store_5,ea226d19-474a-4967-baae-230de4bc5631,0,prod_4,OTC,Pfizer,6,25.48,30,1,2025-12-11,21,20,33,37,12,0,1,0,27.24,0,0.91,wholesale,5,4
2025-07-28,store_2,cd6a61fa-c923-44e2-ad0e-a040454f5469,0,prod_18,Prescription,Pfizer,7,42.1,50,1,2025-12-06,14,13,21,64,6,0,0,0,28.78,0,0.84,wholesale,0,7
2025-09-30,store_3,f846667a-2d5b-4a66-b262-a6147fde0058,0,prod_19,Supplement,Pfizer,8,9.18,0,0,2025-12-11,19,16,27,78,3,0,0,0,28.7,0,1.12,wholesale,1,9
